clave,descripcion,clave_transporte,nacionalidad,designador_iata,linea_ferrea
M0664,MIMO,04,México,,M
TI0,CULIACAN,04,México,,TI
F0273,TENACITAS,04,México,,F
Q0899,CONSTANCIA,04,México,,Q
Q0602,PITORREAL,04,México,,Q
AE13,SANTA TERESA,04,México,,AE
A1942,DESIERTO,04,México,,A
RA48.3,BORRADOS,04,México,,RA
IB56.1,PANINDICUARO,04,México,,IB
A548.4,EL TIGRE,04,México,,A
FA160.7,CARDONA,04,México,,FA
T1534,BORBOLLON,04,México,,T
Q0030,CHAPO,04,México,,Q
VC27.7,TLAMAPA,04,México,,VC
G0161,GUADA VICTOR,04,México,,G
N22.8,SAN BARTOLITO,04,México,,N
B0534,NICOLASITO,04,México,,B
B195.3,MERCADER,04,México,,B
M850.2,LA DALIA,04,México,,M
VK027,LOS REYES,04,México,,VK
A0475,LAGOS DE MORENO,04,México,,A
A0433,SAN FRANCISCO DEL R,04,México,,A
M0535,TOPO GRANDE,04,México,,M
DN22.8,LOS BANCOS,04,México,,DN
IB84.6,GUARACHA,04,México,,IB
T0786,NARANJO,04,México,,T
DA103.2,COLONIA INDEPENDENCIA,04,México,,DA
N0193,AGUA BUENA,04,México,,N
E0128,TEHUACAN,04,México,,E
HB028,IROLO,04,México,,HB
A0007,PANTACO,04,México,,A
BG58.6,SAN MIGUEL,04,México,,BG
M494,BELLA VISTA,04,México,,M
S55.4,OTUMBA MEXICANO,04,México,,S
N62.8,DOÑA ROSA,04,México,,N
C8.2,LOS MORALES,04,México,,C
AB042,BENITO JUAREZ,04,México,,AB
A0814,FELIPE PESCADOR,04,México,,A
FA787.1,POCBOC,04,México,,FA
N11.3,MOLINITO,04,México,,N
B1145,CERRO COLORADO,04,México,,B
T1137.5,MARMOL,04,México,,T
SC256.1,LA CAÑADA MORELOS,04,México,,SC
C77.7,EL PARQUE,04,México,,C
T0907,RETES,04,México,,T
O18.7,TARIMORO,04,México,,O
G82.9,LAS PRIETAS,04,México,,G
DC163.6,FELIPE CARRILLO PUERTO,04,México,,DC
GB29.2,COCUITE,04,México,,GB
A1832,CARRIZAL,04,México,,A
M0847,CONCORDIA,04,México,,M
HB011,SANTA INES,04,México,,HB
B1244,HUIZACHITO,04,México,,B
AB048,TLAXIACA,04,México,,AB
FA836.5,SAN BERNARDO,04,México,,FA
F153.9,ARROYO LOBO,04,México,,F
IB49,ARIO,04,México,,IB
E373.8,NEGRITOS,04,México,,E
Juárez0,BUENAVISTA,04,México,,Juárez
DA241,C F E,04,México,,DA
U441.1,LA VERBENA,04,México,,U
G0262,ANGOSTURA,04,México,,G
Q0807,LA LAGUNA,04,México,,Q
FP152.8,PETO,04,México,,FP
N586.5,LOMBARDIA,04,México,,N
I0350,ZACOALCO,04,México,,I
VK1.8,XALOSTOC,04,México,,VK
K225.6,INDALECIO,04,México,,K
T1372,MORADA,04,México,,T
TA50.1,DOMINGUEZ,04,México,,TA
T1679,CUERVO,04,México,,T
E0083,RANCHO CHICO,04,México,,E
O16.3,SEGUIO,04,México,,O
U0352,EL COYOTE,04,México,,U
RK0,EMPALME SIERRA MOJADA,04,México,,RK
BB24.1,CEDRAL,04,México,,BB
F0180,CAMARGO,04,México,,F
HE12.1,TORTUGAS,04,México,,HE
M0097,GONZALEZ,04,México,,M
DC219.2,RIO GRANDE,04,México,,DC
L448.7,VENASTEQUI,04,México,,L
B0279,LAS ADJUNTAS,04,México,,B
RK21.5,MINAS,04,México,,RK
K46.9,YOLANDA,04,México,,K
RD325.2,LA INDIA,04,México,,RD
G0104,AMAPA,04,México,,G
GA033,LOS ROBLES,04,México,,GA
T1743,LA VENTA,04,México,,T
N0239,SAN ANTONIO,04,México,,N
Juárez57,HIDALGO TILH,04,México,,Juárez
G0070,VICENTE,04,México,,G
B11.4,VALLE DE MEXICO,04,México,,B
B1290,NUEVO LAREDO,04,México,,B
E357.7,HACIENDA BLANCA,04,México,,E
M0017,MIRAMAR,04,México,,M
IB52.8,DAVALOS,04,México,,IB
VK055,TENANGO,04,México,,VK
A1538,CONSUELO,04,México,,A
Q0426,PEDERNALES,04,México,,Q
M860.6,SANTO NIÑO,04,México,,M
P0046,DORADO,04,México,,P
A1215,BANDERAS,04,México,,A
Z292.7,PEARSON,04,México,,Z
QA128.1,EL PRESON,04,México,,QA
EA33.6,CAÑADA,04,México,,EA
A1179,BERMEJILLO,04,México,,A
I0340,CATARINA,04,México,,I
F0298,RAMIREZ,04,México,,F
RK16,SIERRA MOJADA,04,México,,RK
EA50.3,ESPERANZA,04,México,,EA
Q885,CHARAY,04,México,,Q
M0141,CALLES,04,México,,M
XX12.5,TOPILA,04,México,,XX
V0423,GUAYABAL,04,México,,V
Z285.1,REOLOTECA,04,México,,Z
N482.6,ZURUMUCAPIO,04,México,,N
RF0.9,AGUJITA,04,México,,RF
RA10,MORELOS,04,México,,RA
O88.3,ZITACUARO,04,México,,O
A1127.2,LA PERLA,04,México,,A
V0358,ALBORADA,04,México,,V
LA012,LA ANGOSTURA,04,México,,LA
E0149,SANCHEZ,04,México,,E
M409.9,PARAS,04,México,,M
N378.2,LA HUERTA,04,México,,N
B0614,VENADO,04,México,,B
K324.1,ULAPA,04,México,,K
H150.2,HONEY,04,México,,H
VB019,MAZAPA,04,México,,VB
FA546.9,DIVISION NORTE,04,México,,FA
E0038,TEPEACA,04,México,,E
I0039,CORRALEJO,04,México,,I
V0266,PEROTE,04,México,,V
VL12.2,SAN RAFAEL,04,México,,VL
A0067,DORANTES,04,México,,A
IB93.4,BARRIO ALTO,04,México,,IB
GA24.2,PASO TORO,04,México,,GA
QA151.3,EL RASTRO,04,México,,QA
DC173.5,CANTUNA,04,México,,DC
Q0092,CHILICOTE,04,México,,Q
IB118.1,TINGUINDIN,04,México,,IB
Q0282,FRESNO,04,México,,Q
FA34,PUEBLO VIEJO,04,México,,FA
B926.6,RAMIRO E MARTINEZ,04,México,,B
NF486,SAN ANDRES,04,México,,NF
FA507.4,MIGUEL ALEMAN,04,México,,FA
Q44,LA HULA,04,México,,Q
S0238,LOS REYES,04,México,,S
VB103,LA UNION,04,México,,VB
I0508,SALVADOR,04,México,,I
QA59.6,TEJOLOCACHIC,04,México,,QA
H0009,TULTEPEC,04,México,,H
I308.4,LOS BAÑOS,04,México,,I
B0141,NOPALA,04,México,,B
DA76.8,GUADALUPE VICTORIA,04,México,,DA
B1191,NARANJO,04,México,,B
XX63.7,CORONEL MASCAREÑAS,04,México,,XX
I0033,ABASOLO,04,México,,I
L0464,TAMASOPO,04,México,,L
T1756,JOCOTAN,04,México,,T
G0145,PAPALOAPAN,04,México,,G
J12.7,SAN JULIAN,04,México,,J
B133,ARAGON,04,México,,B
DE60.6,OTINAPA,04,México,,DE
V361.3,EL CHICO,04,México,,V
XX55.1,LOS MANANTIALES,04,México,,XX
G0276,BELLACO,04,México,,G
B0580,ENRAMADA,04,México,,B
I196.8,POCITLAN,04,México,,I
N53.5,OCOYOACAC,04,México,,N
L0674,DONA CECILIA,04,México,,L
BG74.1,MARGARITA,04,México,,BG
IB14.5,LA CALLE,04,México,,IB
I173.2,EL PEDREGAL,04,México,,I
F0319,ROSITA,04,México,,F
A1607.6,TABALAOPA NM,04,México,,A
TA301,EL TAJO,04,México,,TA
IB15.3,LAS FUENTES,04,México,,IB
DB145.5,FRANCISCO JAVIER LEYVA,04,México,,DB
VC118.1,COAYUCA,04,México,,VC
L0415,CARDENAS,04,México,,L
A1483,CONCHO,04,México,,A
B0937,SANTA MARIA,04,México,,B
NE113,INFIERNILLO,04,México,,NE
VB058,TLALOC,04,México,,VB
DC181.6,SAIN ALTO,04,México,,DC
VC102.2,AHUEHUETZINGO,04,México,,VC
A1090,AMADOR,04,México,,A
T451.7,NAPOLI,04,México,,T
B658.9,BERRENDO,04,México,,B
RK10.8,LA PUERTA,04,México,,RK
F0016,APODACA,04,México,,F
B0258,LA CANADA,04,México,,B
QA48,PLACA KM DA-48,04,México,,QA
L633,LAZARO CARDENAS,04,México,,L
N0252,ZIRIZICUARO,04,México,,N
VK18.2,XOCHIACA,04,México,,VK
A1077.6,JALISCO,04,México,,A
A1329,MUNOZ,04,México,,A
DC121,EL CERRITO,04,México,,DC
TA121,DEL RIO,04,México,,TA
T0244,PESQUEIRA,04,México,,T
K135.4,SAN RAMON,04,México,,K
L0450,EL BALCON,04,México,,L
SC311.5,ENCINAR,04,México,,SC
IB61.4,CHAVINDA,04,México,,IB
F0280,CANALES,04,México,,F
M0548,CHIPINQUE,04,México,,M
IB28.7,TORCAZAS,04,México,,IB
M0674,HIPOLITO,04,México,,M
DB26,RANCHOYA,04,México,,DB
N158.6,VENTA DEL AIRE,04,México,,N
V0998,VERACRUZ CICE,04,México,,V
DB18.7,MORCILLO,04,México,,DB
VC83.5,ZOLOQUIAPA,04,México,,VC
FA149.8,LA CRIMEA,04,México,,FA
L0242,ALONSO,04,México,,L
M0754,MADERO,04,México,,M
A1514,LAS DELICIAS,04,México,,A
S0342,SAN ALEJO,04,México,,S
N244,GIGANTES,04,México,,N
B0246,VIBORILLAS,04,México,,B
FD85.9,UALACTUN,04,México,,FD
I256,GUADALAJARA CARGA,04,México,,I
A1957,MESETA,04,México,,A
K253.2,COLONIA CENTRAL,04,México,,K
U0285,ALMEJAS,04,México,,U
L0548,TANINUL,04,México,,L
Q0401,CUAUHTEMOC,04,México,,Q
TL003,ORENDAIN,04,México,,TL
H91,SAN JOAQUIN,04,México,,H
T1104,DIMAS,04,México,,T
FA430.2,BARITA,04,México,,FA
T471.5,OROZ,04,México,,T
RL0,EL REY,04,México,,RL
FA40.9,CARDENAS,04,México,,FA
V0418,CHICHICAXTLE,04,México,,V
FD24.1,TIXKOKOB,04,México,,FD
T0702,FRANCISCO,04,México,,T
KA13.8,PUERTO MADERO,04,México,,KA
V441.3,PUREZA,04,México,,V
BC009,CONEXION VIBORILLAS,04,México,,BC
C248.3,MEXTITLAN,04,México,,C
TA172,LA CALERA,04,México,,TA
A1579,LOS MARTINEZ,04,México,,A
A1504,ROSETILLA,04,México,,A
VC10,TEHUILOYOCA,04,México,,VC
O6,CAMPO HERMOSO,04,México,,O
A21,LECHERIA,04,México,,A
DC262.1,FELIPE PESCADOR,04,México,,DC
RG1.4,CLOETE,04,México,,RG
JM216,AHORCADO,04,México,,Juárez
E0096,LIBERTAD,04,México,,E
V0454,SANTA FE,04,México,,V
Q0916,JIQUILPAN,04,México,,Q
I0288,TLAJOMULCO,04,México,,I
E195.4,SAN ANTONIO,04,México,,E
G60.8,ACATLAN DE PREZ F,04,México,,G
VK109.3,ATLATLAHUACAN,04,México,,VK
IC26.2,NAVARRO,04,México,,IC
F276.6,CHARCO AZUL,04,México,,F
K442.5,CAHUACAN,04,México,,K
M874.6,LUJAN,04,México,,M
T0807,BAMOA,04,México,,T
FA231.5,POANA,04,México,,FA
L204.7,OJO ZARCO,04,México,,L
IB042,ZAMORA DE HIDALGO,04,México,,IB
XX76.5,MAGOSAL,04,México,,XX
Z125.9,JESUS CARRANZA,04,México,,Z
E342.5,DON BENITO,04,México,,E
A0696,RAFAEL S MARTINEZ,04,México,,A
RD102.6,SOCORRO,04,México,,RD
A1682,ENCINALLAS,04,México,,A
FD177.2,TIZIMIN,04,México,,FD
R0006,VILLA DE FUENTE,04,México,,R
H71.5,PUEBLILLA,04,México,,H
N535.9,PLAN SEXENAL,04,México,,N
HA005,DIEC DE MARZO,04,México,,HA
EA11,MIAHUATLAN,04,México,,EA
K351.3,LA ACACIA,04,México,,K
A1743,LOAEZA,04,México,,A
U0063,RIITO,04,México,,U
FA207.2,TEAPA,04,México,,FA
Q0942,TOPOLOBAMPO,04,México,,Q
FP39.7,LEPAN,04,México,,FP
VC48.4,GAVANA,04,México,,VC
FA578.1,COLORADO,04,México,,FA
A0999,ACACIO,04,México,,A
L0669,TAMPICO,04,México,,L
V0117,ITURBE,04,México,,V
T0376,ORTIZ,04,México,,T
IB59.2,SAN ELIAS,04,México,,IB
H135,ANITA,04,México,,H
TH0,NARANJO,04,México,,TH
Morelos130.9,DAÑU,04,México,,Morelos
K232.1,LOS PATOS,04,México,,K
I0524,BALCON,04,México,,I
B0519,ESPANITA,04,México,,B
R29,PLACA KM R-29,04,México,,R
Morelos166.9,PALMILLAS,04,México,,Morelos
TI024,YEVAVITO,04,México,,TI
RC12.7,MANUEL AGUIRRE,04,México,,RC
DA88.9,IGNACIO ALLENDE,04,México,,DA
DB177.6,EL BARRIAL,04,México,,DB
B1032,RAMON TREVINO,04,México,,B
FS9.9,SEYE,04,México,,FS
A0538,ENCARNACION,04,México,,A
UB33.2,ESPUELA Z GAS,04,México,,UB
IB11.2,CIENEGUITAS,04,México,,IB
T0042,CASITA,04,México,,T
AB063,CONCEPCION,04,México,,AB
I0395,SAYULA,04,México,,I
A0353,IRAPUATO,04,México,,A
L0153,TOLOSA,04,México,,L
A990.6,RYVAS,04,México,,A
F211.4,VENECIA,04,México,,F
FA261.1,AGUA BLANCA,04,México,,FA
T1341.3,MONTAJE,04,México,,T
IC9.9,ZULA,04,México,,IC
K440.4,LA SOLEDAD,04,México,,K
I0219,ATEQUIZA,04,México,,I
I0253,LA JUNTA,04,México,,I
K264.1,PIJIJIAPAN,04,México,,K
B624.7,LABORCILLA,04,México,,B
HB005,VENTA DE CRUZ,04,México,,HB
IB29.3,VILLACHUATO,04,México,,IB
E392.9,GUELAVIA,04,México,,E
N0374,MORELIA,04,México,,N
RD89.7,DOBLONES,04,México,,RD
Q0662,CUITECO,04,México,,Q
F0028,PESQUERIA,04,México,,F
A1670,SAUZ,04,México,,A
B0658,EL CUBO,04,México,,B
FA408.3,ESPERANZA,04,México,,FA
M499.5,CERRO DE LA SILLA,04,México,,M
M0248,CABALLEROS,04,México,,M
R0238,CIUDAD FRONTERA,04,México,,R
FP119,TICUM,04,México,,FP
T0277,HERMOSILLO,04,México,,T
RL16.2,QUIMICA DEL REY,04,México,,RL
B824.8,SANTA ELENA,04,México,,B
N0428,TZURUMUTARO,04,México,,N
FA136.9,MEZCALAPA,04,México,,FA
A1454.3,LA CRUZ,04,México,,A
A1843,AHUMADA,04,México,,A
R0186,MANUEL M RODRIGUEZ,04,México,,R
B0806,LA VENTURA,04,México,,B
VK105,SAN JUAN TEXCALPAN,04,México,,VK
F34.1,FRANCISCO VILLA PESQUERIA,04,México,,F
NC006,URUAPAN,04,México,,NC
V454.6,LIMITE TERRITORIAL SANTA FE,04,México,,V
FX23.8,UAYMA,04,México,,FX
A610.6,GARABATO,04,México,,A
QA550,MENDEZ,04,México,,QA
I527.9,COQUIMATLAN PUEBLO,04,México,,I
T1469,AGUIRRE,04,México,,T
T0742,SUFRAGIO,04,México,,T
A1636,CORRAL,04,México,,A
A0673,PALMIRA,04,México,,A
BB40.2,SAN JOSE DE LAS TROJES,04,México,,BB
M493.8,BELLAVISTA,04,México,,M
I277.5,OROZCO,04,México,,I
N28,DOS RIOS,04,México,,N
FA269.6,EL ZOPO,04,México,,FA
H5.7,CARTAGENA,04,México,,H
B0205,BERNAL,04,México,,B
A1614,CHIHUAHUA,04,México,,A
A0764,FRESNILLO,04,México,,A
K288.9,POLMORADA,04,México,,K
V69.6,OTUMBA,04,México,,V
NE999,HPH LAZARO,04,México,,NE
C132.1,MANGO,04,México,,C
Z286,LA CANTERA,04,México,,Z
DC175.2,EL FRESNO,04,México,,DC
V0407,LOS IDOLOS,04,México,,V
T1438,ROSETA,04,México,,T
I370,TECHALUTA,04,México,,I
R377,BRAVO,04,México,,R
A1804.5,LAS MINAS,04,México,,A
I296.4,FLORES,04,México,,I
DE27.6,CIENEGUITA,04,México,,DE
M0686,LETONA,04,México,,M
S0382,SOLEDAD,04,México,,S
AC036,JARAL DEL PROGRESO,04,México,,AC
V0039,TEXCOCO,04,México,,V
K29.7,SALINERAS,04,México,,K
FA29.9,ACALAPA,04,México,,FA
IB10.3,ATARJEA,04,México,,IB
DE36.6,NEVERIA,04,México,,DE
V35.9,CHAPINGO,04,México,,V
R65.6,CALATRAVA,04,México,,R
N0155,BASSOCO,04,México,,N
G0008,LA PATRONA,04,México,,G
Q139.5,PICACHOS,04,México,,Q
N480.2,LAS PALOMAS,04,México,,N
I0126,YURECUARO,04,México,,I
S39.4,XOMETLA,04,México,,S
Z255.4,IXTEPEC,04,México,,Z
FA524.3,DON SAMUEL,04,México,,FA
H0054,RELINAS,04,México,,H
S381.8,SOLEDAD DE DOBLADO,04,México,,S
G0148,EMPALME DISTRITO PRESIDENTE JUAREZ,04,México,,G
RC29.5,EMPALME PALAU,04,México,,RC
Z226.2,CHIVELA,04,México,,Z
A0936,CAMACHO,04,México,,A
LA023,CIRIO,04,México,,LA
U0129,SANCHEZ ISLAS,04,México,,U
C67,TORO,04,México,,C
VK042,HUITZILZINGO,04,México,,VK
RC19.2,RANCHERIA,04,México,,RC
L474.5,TAMBACA,04,México,,L
E159.3,ALTEPEXI,04,México,,E
K371.4,MONTECRISTO,04,México,,K
Juárez119.7,ARAGON,04,México,,Juárez
DA11.7,LABOR,04,México,,DA
VB128,AMOZOC,04,México,,VB
E0142,LA HUERTA,04,México,,E
SA017,SANTA ANA,04,México,,SA
DB186.9,PEDRERA KM DB-187,04,México,,DB
B956.4,LA MARIPOSA,04,México,,B
I0134,VILLANUEVA,04,México,,I
FD94.9,TUNKAS,04,México,,FD
A1566.1,HORCASITAS,04,México,,A
A0804,MEZQUITE,04,México,,A
FA28.4,CUICHAPA,04,México,,FA
E0053,PORRERO RUBIN,04,México,,E
QA532.4,SAPELLO,04,México,,QA
B0770,EL SALADO,04,México,,B
DE101.8,BORCELANO,04,México,,DE
FA461.7,EL TRIUNFO,04,México,,FA
GB39.3,CASOMALDAPAN,04,México,,GB
B1164,BRASIL,04,México,,B
Q0340,CHAVARRIA,04,México,,Q
BB7.9,TEPICHE,04,México,,BB
Z0025,GUASUNTLAN,04,México,,Z
RK14.5,QUIMICA DEL REY,04,México,,RK
L290,SAN IGNACIO,04,México,,L
A0390,SILAO FERROMEX,04,México,,A
Z203.1,MATIAS ROMERO,04,México,,Z
DA228.8,LA GOMA,04,México,,DA
RD290.7,ESCAPE CARRILLO,04,México,,RD
DC26.5,CENTAURO,04,México,,DC
S0116,CALDERON NORTE,04,México,,S
M0007,CIUDAD MADERO,04,México,,M
B0753,SAN VICENTE,04,México,,B
K175.2,TONALA,04,México,,K
BC098,INGENIERO BUCHANAN LOPEZ,04,México,,BC
RB3.3,SABINAS,04,México,,RB
V190.3,SANTO DOMINGO,04,México,,V
E0,AMOZOC,04,México,,E
S129,MUROZ,04,México,,S
P100.4,ZENZONTLE,04,México,,P
A0750,OJUELOS,04,México,,A
K457.4,LA PLATANERA,04,México,,K
F0221,ARGUELLES,04,México,,F
VK097,LA CANADA,04,México,,VK
SA008,SAN MANUEL,04,México,,SA
DB189.3,PASCUALES,04,México,,DB
L505.3,MICOS,04,México,,L
I0478,VILLEGAS,04,México,,I
K379.1,TUZANTAN,04,México,,K
H0046,OCOTITLAN,04,México,,H
FA817.4,HALACHO,04,México,,FA
S0373,MATA DE AGUA,04,México,,S
DA198.9,DIEGO,04,México,,DA
BC112,PIEDRA DE LUMBRE,04,México,,BC
EB34.2,SANTIAGO,04,México,,EB
M0880,EL COMPAS,04,México,,M
Q550.2,BOCOYNA POBLADO,04,México,,Q
IB42.8,EL SABINO,04,México,,IB
I386.7,CARMELITA,04,México,,I
V0365,CHAVARRILLO,04,México,,V
C142.6,TEZOYUCA,04,México,,C
F0208,GUSTAVO DIAZ ORDAZ,04,México,,F
I413.1,PROVIDENCIA,04,México,,I
V93.6,SANTA CLARA,04,México,,V
FA585.5,5 DE FEBRERO,04,México,,FA
R384.5,MESILLAS,04,México,,R
B220.1,LA LLAVE,04,México,,B
E0070,ALSESECA,04,México,,E
B0287,MARISCALA,04,México,,B
B1176,LAMPAZOS,04,México,,B
A0521,SAN JUAN DE LOS LAGOS,04,México,,A
N602.1,CUSSI,04,México,,N
T1574,VALLE VERDE,04,México,,T
C223.9,LOS AMANTES,04,México,,C
FA250,GONZALEZ,04,México,,FA
I0147,NEGRETE,04,México,,I
G0,CORDOBA,04,México,,G
TI013,AGUARUTO,04,México,,TI
R0209,TAPADO,04,México,,R
N0605,CORONDIRO,04,México,,N
GA025,PASO DEL TORO,04,México,,GA
E255.5,SAN PEDRITO,04,México,,E
I319.5,BALASTRE,04,México,,I
A1057.3,OTTO,04,México,,A
L672.8,DORA CECILIA,04,México,,L
MA40.2,EL LIMON,04,México,,MA
FA309.6,LOS LLANOS,04,México,,FA
Q0669,BAHUICHIVO,04,México,,Q
L0212,ESTANZUELA,04,México,,L
M636,PLACA KM M-636,04,México,,M
N30.4,NAVA,04,México,,N
NE029,BALSAS,04,México,,N
TA36.3,MARTINEZ,04,México,,TA
VK96.7,LA CARADA,04,México,,VK
FA440.3,EL POZO,04,México,,FA
T1239,EL ROSARIO,04,México,,T
E236.3,TANQUE KM E-237,04,México,,E
DA82.1,CALIXTO CONTRERAS,04,México,,DA
H97.5,LAS LAJAS,04,México,,H
DC211.8,FELIPE,04,México,,DC
S113.5,COBRITO,04,México,,S
T1524,COMPOSTELA,04,México,,T
B0502,LOGISTIK,04,México,,B
S0405,SANTA RITA,04,México,,S
N0112,IXTLAHUACA,04,México,,N
AB015,TLAXCOAPAN,04,México,,AB
BG19.8,SALITRE,04,México,,BG
HA4.5,19 DE MARZO,04,México,,HA
O31.3,APORO,04,México,,O
I407.7,NICOLAS BRAVO,04,México,,I
N518.7,CANACHA,04,México,,N
T175.3,CAMOU,04,México,,T
V0438,ANTIGUA,04,México,,V
T1658,LA QUEMADA,04,México,,T
A373.6,PICO DE ORO,04,México,,A
V442,MATILLO,04,México,,V
G0024,XUCHILES,04,México,,G
DA123.9,YERBANIS,04,México,,DA
VB157.2,JARA,04,México,,VB
B1064,MORALES,04,México,,B
A1239.1,EL BOLSON,04,México,,A
I0584,CUYUTLAN,04,México,,I
BC171,PRONAPADE,04,México,,BC
BA22.8,SIETE REALES,04,México,,BA
I0235,EL CASTILLO,04,México,,I
A1374.8,EMPALME DISTRITO DE PARRAL,04,México,,A
FA245.2,CHANGO SANTO,04,México,,FA
FA011,CANGREJERA,04,México,,FA
M0834,SAN PEDRO,04,México,,M
Q210.5,TRANCAS,04,México,,Q
Q437.6,ROSARIO,04,México,,Q
B1276.7,SECCION SANCHEZ,04,México,,B
M618.3,AMARGOS,04,México,,M
RC13.2,MOTA,04,México,,RC
IB104,ZIRONDARO,04,México,,IB
DB91.3,LA SOLEDAD,04,México,,DB
A0895,ALAMILLO,04,México,,A
T1076,LA CRUZ,04,México,,T
S0182,SAN MARCOS,04,México,,S
UA14,PASCUALITOS,04,México,,UA
L650.2,FERROAUTLAN,04,México,,L
A0310,VILLAGRAN,04,México,,A
VB103.5,UNION,04,México,,VB
Z30.1,HIGUERAS,04,México,,Z
UA004,MEXICALI,04,México,,UA
P129.7,CUEVAS,04,México,,P
VB136,TEPATLAXCO,04,México,,VB
T1507,COSTILLA,04,México,,T
GA056,PIEDRAS NEGRAS,04,México,,GA
FS28.1,SANAHCAT,04,México,,FS
L0614,EBANO,04,México,,L
RD160.2,BOOSTER,04,México,,RD
Q686.6,PARAJES,04,México,,Q
C257.7,EL PUENTE,04,México,,C
RD290.8,CARRILLO VIEJO,04,México,,RD
L0328,CERRITOS,04,México,,L
VC56.3,TEYUCA,04,México,,VC
S0124,GUADALUPE,04,México,,S
U239,PUERTO PERASCO,04,México,,U
V42.8,SAN ANDRES,04,México,,V
HE8.4,ACOCUL,04,México,,HE
E204.3,MEJIA VIEJO,04,México,,E
MA71.9,LA GAVIA,04,México,,MA
GA060,MADEREROS,04,México,,GA
B0648,LAGUNA SECA,04,México,,B
A0959,SAN ISIDRO,04,México,,A
IN018,TRES MEZQUITES,04,México,,IN
QA77.6,LOMA,04,México,,QA
N0598,NUEVA ITALIA,04,México,,N
QA23.7,GIRASOL,04,México,,QA
GB11.3,COYOL,04,México,,GB
T1039,ABUYA,04,México,,T
N0260,TARANDACUAO,04,México,,N
I0541,JALA,04,México,,I
P0090,PARRAL,04,México,,P
FA138.9,SAN MANUEL,04,México,,FA
DN35.4,ARDILLON,04,México,,DN
FP90.4,OXKUTZCAB,04,México,,FP
L269.1,CORCOVADA,04,México,,L
UB18.7,MADERERÍA ACEVEDO,04,México,,UB
T1628,BARRANCAS,04,México,,T
R0341,GENERAL COSS,04,México,,R
BA60.4,POZOS,04,México,,BA
L196,PALMAR PRIMERO,04,México,,L
Q0698,CEROCAHUI,04,México,,Q
P42.6,MARPORTIN,04,México,,P
C161.2,JUAN PAGAZA,04,México,,C
P68.6,EL COBERO,04,México,,P
R0396,ROCA,04,México,,R
FA761.6,TENABO,04,México,,FA
H0041,EMPALME EL REY,04,México,,H
K66.3,LAS PALMAS,04,México,,K
E348.6,ETLA,04,México,,E
M35.4,COLONIA,04,México,,M
B0093,CARRASCO,04,México,,B
M0081,MANUEL,04,México,,M
NE063,LA VINATA,04,México,,NE
I0212,SAN JACINTO,04,México,,I
N511.9,CIENFUEGOS,04,México,,N
A0402,TRINIDAD,04,México,,A
E216.7,LOS CUES,04,México,,E
B0946,OJO CALIENTE,04,México,,B
DB93.8,GUATIMAPE,04,México,,DB
B132.9,CONEXION ARAGON,04,México,,B
G0286,ACHOTAL,04,México,,G
T0585,KM T585,04,México,,T
V0307,JILOTEPEC,04,México,,V
S0068,OMETUSCO,04,México,,S
K246.7,SAN ISIDRO,04,México,,K
TG24.6,BACOBAMBO,04,México,,TG
RC3,PALAU,04,México,,RC
L185.7,EL CORTE,04,México,,L
MA12.6,EL CONEJITO,04,México,,MA
DB49.3,LUCIA,04,México,,DB
T0150,BENJAMIN HILL,04,México,,T
N0135,FLOR DE MARIA,04,México,,N
E318,PLACA KM E-318,04,México,,E
BJ8.4,NUEVO LAREDO,04,México,,BJ
NE997,LC LOGISTICA GPS,04,México,,NE
VC14.3,MARIA,04,México,,VC
FA736.8,KOBEN,04,México,,FA
RA105.2,EL PILAR,04,México,,RA
B0965,RINCONADA,04,México,,B
TL14,TALA,04,México,,TL
MA35.7,LAS AGUILAS,04,México,,MA
UB0.3,ESTACION TIJUANA,04,México,,UB
DA209.5,CHOCOLATE,04,México,,DA
A1447,SANTA ROSALIA CAMAR,04,México,,A
A0047,HUEHUETOCA,04,México,,A
T1693,TEQUILA,04,México,,T
C204.2,SAMANO,04,México,,C
I532,CONQUINATLAN,04,México,,I
K152.2,ARRIAGA,04,México,,K
A388.1,NAPOLES,04,México,,A
B1154.6,CANDELA,04,México,,B
Z213,LAGUNAS,04,México,,Z
G0183,ARROYO CLARO,04,México,,G
S0062,LA PALMA,04,México,,S
DE90,PLACA KM DE-90,04,México,,DE
F202.1,LOS VILLARREAS,04,México,,F
A1285,ZAVALZA,04,México,,A
C253.4,XONACATLA,04,México,,C
O24.7,IRIMBO,04,México,,O
GA079,MORENO SUR,04,México,,GA
Z154.9,DONAJI,04,México,,Z
G0035,PRESIDIO,04,México,,G
DF8.6,SOMBRERETE,04,México,,DF
B1083,EL PUERTO,04,México,,B
RD3,ESCALON,04,México,,RD
K112.5,CHAHUITES,04,México,,K
VB010,CALPULALPAN,04,México,,VB
N3.2,TLATILCO,04,México,,N
T0843,GUAMUCHIL,04,México,,T
I16.2,RIVERA,04,México,,I
V52.2,XOMETLA,04,México,,V
A1842.9,AHUAMADA,04,México,,A
T1477,MORA,04,México,,T
RC36.6,ZAMORA,04,México,,RC
A1393.3,LA REFORMA,04,México,,A
TM019,AHUALULCO DE MERCADO,04,México,,TM
Z0086,JUILE,04,México,,Z
TI018,SAN PEDRO,04,México,,TI
Morelos229.1,LA GRIEGA,04,México,,Morelos
V0170,VELASCO,04,México,,V
K37.1,UNION HIDALGO,04,México,,K
